Unnamed: 0,record_time,user,group,host_ip,dst_ip,serv,app,http_type,site,tm_type,up_flux,down_flux
798551,2023-04-03 12:59:46+00:00,129109111@cmcc,/HUTB/南校区/南校区宿舍区无线/,20.4.143.911,42.91.28.329,访问网站,旅行交通,,未定义位置,/未知类型,,
798552,2023-04-03 12:59:46+00:00,0409024720,/HUTB/南校区/南校区宿舍区无线/,70.3.137.71,128.307.36.1,访问网站,IT行业,,未定义位置,/未知类型,,
798550,2023-04-03 12:59:46+00:00,2300010027@unicom,/HUTB/北校区/北校区宿舍区无线/,67.90.119.191,85.06.512.392,网络存储,其他网页网络存储[HTTPS,,北校区学生公寓,/未知类型,,
798549,2023-04-03 12:59:46+00:00,2317000020@unicom,/HUTB/北校区/北校区宿舍区无线/,91.19.761.190,92.15.536.280,访问网站,网络存储（Web）,,北校区学生公寓,/未知类型,,
798548,2023-04-03 12:59:46+00:00,0924741000@cmcc,/HUTB/南校区/南校区宿舍区无线/,08.2.113.619,283.115.62.273,访问网站,IT行业,,未定义位置,/未知类型,,
798547,2023-04-03 12:59:46+00:00,0440071092@cmcc,/HUTB/南校区/南校区宿舍区无线/,23.9.181.061,399.281.35.281,访问网站,IT行业,,未定义位置,/未知类型,,
798546,2023-04-03 12:59:46+00:00,51.40.61.14,/,14.64.11.50,24.3.26.490,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798415,2023-04-03 12:59:47+00:00,0222940206@cmcc,/HUTB/北校区/北校区宿舍区无线/,61.11.804.112,212.901.406.18,访问网站,广告,,北校区学生公寓,/未知类型,,
798416,2023-04-03 12:59:47+00:00,2294620020@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.06.148.112,614.161.32.61,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798417,2023-04-03 12:59:47+00:00,4262902200@cmcc,/HUTB/北校区/北校区宿舍区无线/,26.11.114.081,011.066.402.144,访问网站,广告,,北校区学生公寓,/未知类型,,
798418,2023-04-03 12:59:47+00:00,2290206042@cmcc,/HUTB/北校区/北校区宿舍区无线/,10.12.141.861,201.36.75.15,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798419,2023-04-03 12:59:47+00:00,2262900042@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.11.186.042,132.51.57.06,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798420,2023-04-03 12:59:47+00:00,6229020204@cmcc,/HUTB/北校区/北校区宿舍区无线/,61.12.811.041,015.581.126.113,访问网站,广告,,北校区学生公寓,/未知类型,,
798414,2023-04-03 12:59:47+00:00,6020920242@cmcc,/HUTB/北校区/北校区宿舍区无线/,28.41.106.111,34.516.852.201,访问网站,广告,,北校区学生公寓,/未知类型,,
798421,2023-04-03 12:59:47+00:00,2926204020@cmcc,/HUTB/北校区/北校区宿舍区无线/,60.14.181.121,36.48.29.96,访问网站,旅行交通,,北校区学生公寓,/未知类型,,
798426,2023-04-03 12:59:47+00:00,9202602042@cmcc,/HUTB/北校区/北校区宿舍区无线/,86.12.011.141,20.055.7.411,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798423,2023-04-03 12:59:47+00:00,9242020062@cmcc,/HUTB/北校区/北校区宿舍区无线/,41.06.111.128,12.45.19.083,访问网站,旅行交通,,北校区学生公寓,/未知类型,,
798424,2023-04-03 12:59:47+00:00,2402260920@cmcc,/HUTB/北校区/北校区宿舍区无线/,16.11.018.124,928.01.692.02,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798425,2023-04-03 12:59:47+00:00,0240229620@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.41.160.281,160.51.871.21,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798427,2023-04-03 12:59:47+00:00,4920262200@cmcc,/HUTB/北校区/北校区宿舍区无线/,14.16.012.181,671.116.937.115,访问网站,搜索引擎,,北校区学生公寓,/未知类型,,
798428,2023-04-03 12:59:47+00:00,2420290062@cmcc,/HUTB/北校区/北校区宿舍区无线/,10.81.211.164,024.59.127.175,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798429,2023-04-03 12:59:47+00:00,2922026400@cmcc,/HUTB/北校区/北校区宿舍区无线/,68.11.201.141,24.161.748.31,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798413,2023-04-03 12:59:47+00:00,4902062022@cmcc,/HUTB/北校区/北校区宿舍区无线/,10.11.681.241,211.251.21.366,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798430,2023-04-03 12:59:47+00:00,0242220906@cmcc,/HUTB/北校区/北校区宿舍区无线/,40.18.112.161,16.964.21.511,访问网站,广告,,北校区学生公寓,/未知类型,,
798422,2023-04-03 12:59:47+00:00,2460220290@cmcc,/HUTB/北校区/北校区宿舍区无线/,26.41.811.011,54.22.380.05,访问网站,搜索引擎,,北校区学生公寓,/未知类型,,
798412,2023-04-03 12:59:47+00:00,9022026042@cmcc,/HUTB/北校区/北校区宿舍区无线/,81.61.124.011,161.53.02.57,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798395,2023-04-03 12:59:47+00:00,2200129100@cmcc,/HUTB/北校区/北校区宿舍区无线/,04.26.100.31,021.166.414.15,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798410,2023-04-03 12:59:47+00:00,9204206022@cmcc,/HUTB/北校区/北校区宿舍区无线/,16.11.121.480,85.011.4.27,访问网站,IT相关,,北校区学生公寓,/未知类型,,
798402,2023-04-03 12:59:47+00:00,212.77.122.45,/,727.52.242.11,241.65.220.110,访问网站,IT行业,,未定义位置,/未知类型,,
798431,2023-04-03 12:59:47+00:00,0624220920@cmcc,/HUTB/北校区/北校区宿舍区无线/,16.81.042.111,111.886.17.962,访问网站,在线影音及下载,,北校区学生公寓,/未知类型,,
798401,2023-04-03 12:59:47+00:00,004092416,/HUTB/南校区/南校区宿舍区无线/,53.1.524.108,27.240.123.1,访问网站,其他企业网站,,未定义位置,/未知类型,,
798400,2023-04-03 12:59:47+00:00,110.21.112.727,/,121.71.122.170,003.322.129.07,访问网站,旅行交通,,未定义位置,/未知类型,,
798399,2023-04-03 12:59:47+00:00,6002010052@cmcc,/HUTB/南校区/南校区宿舍区有线/,91.5.501.521,220.211.543.317,访问网站,IT行业,,未定义位置,,,
798398,2023-04-03 12:59:47+00:00,0205206001@cmcc,/HUTB/南校区/南校区宿舍区有线/,90.5.511.215,217.124.616.021,访问网站,IT相关,,未定义位置,,,
798397,2023-04-03 12:59:47+00:00,13.63.9.091,/,99.33.1.061,886.14.212.07,访问网站,搜索引擎,,未定义位置,/未知类型,,
798394,2023-04-03 12:59:47+00:00,92418416855,/HUTB/南校区/南校区家属区无线/,49.1.65.0,93.12.798.931,访问网站,网上购物,,未定义位置,/移动终端/windows系统移动终端,,
798393,2023-04-03 12:59:47+00:00,84685141925,/HUTB/南校区/南校区家属区无线/,90.5.16.4,002.951.124.21,访问网站,网上购物,,未定义位置,/移动终端/windows系统移动终端,,
798392,2023-04-03 12:59:47+00:00,901064109,/HUTB/南校区/南校区宿舍区无线/,30.1.317.302,801.71.226.48,访问网站,搜索引擎,,未定义位置,/未知类型,,
798403,2023-04-03 12:59:47+00:00,0200246292@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.21.608.141,492.143.220.102,访问网站,IT相关,,北校区学生公寓,/未知类型,,
798404,2023-04-03 12:59:47+00:00,3224900200@cmcc,/HUTB/南校区/南校区宿舍区无线/,36.2.101.13,352.102.422.11,访问网站,在线影音及下载,,未定义位置,/移动终端/windows系统移动终端,,
798405,2023-04-03 12:59:47+00:00,0224039200@cmcc,/HUTB/南校区/南校区宿舍区无线/,60.1.321.31,71.01.278.509,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798406,2023-04-03 12:59:47+00:00,2209340020@cmcc,/HUTB/南校区/南校区宿舍区无线/,01.3.312.61,111.572.1.02,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798407,2023-04-03 12:59:47+00:00,2224609002@cmcc,/HUTB/北校区/北校区宿舍区无线/,16.11.821.104,522.923.42.115,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798408,2023-04-03 12:59:47+00:00,0202926024@cmcc,/HUTB/北校区/北校区宿舍区无线/,61.42.181.011,82.633.516.15,访问网站,电信业,,北校区学生公寓,/未知类型,,
798409,2023-04-03 12:59:47+00:00,0020469222@cmcc,/HUTB/北校区/北校区宿舍区无线/,16.14.118.102,01.940.261.838,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798411,2023-04-03 12:59:47+00:00,2207542002@cmcc,/HUTB/南校区/南校区宿舍区无线/,21.0.132.713,151.52.73.60,访问网站,软件下载,,未定义位置,/未知类型,,
798432,2023-04-03 12:59:47+00:00,6200204229@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.14.011.862,111.92.242.880,访问网站,搜索引擎,,北校区学生公寓,/未知类型,,
798396,2023-04-03 12:59:47+00:00,3000209027@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.01.671.75,44.27.220.141,访问网站,新闻门户,,北校区学生公寓,/移动终端/windows系统移动终端,,
798434,2023-04-03 12:59:47+00:00,9020242026@cmcc,/HUTB/北校区/北校区宿舍区无线/,12.01.811.614,102.01.221.634,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798433,2023-04-03 12:59:47+00:00,2920402260@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.16.218.140,923.16.022.411,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798462,2023-04-03 12:59:47+00:00,2930225004@cmcc,/HUTB/南校区/南校区宿舍区无线/,41.1.663.20,322.82.101.312,访问网站,网上购物,,未定义位置,/未知类型,,
798461,2023-04-03 12:59:47+00:00,0203249052@cmcc,/HUTB/南校区/南校区宿舍区无线/,41.1.662.30,601.117.612.104,访问网站,网上购物,,未定义位置,/未知类型,,
798460,2023-04-03 12:59:47+00:00,622.71.312.211,/,113.12.122.267,330.413.19.16,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798459,2023-04-03 12:59:47+00:00,120118219,/HUTB/南校区/南校区宿舍区无线/,31.6.110.391,29.11.941.241,访问网站,未识别应用,,未定义位置,/未知类型,,
798457,2023-04-03 12:59:47+00:00,022.26.171.16,/,227.26.161.10,91.855.264.421,访问网站,IT行业,,未定义位置,/未知类型,,
798456,2023-04-03 12:59:47+00:00,9023,/HUTB/南校区/南校区公共区无线/,17.3.30.123,116.281.511.165,访问网站,商机,,未定义位置,/移动终端/windows系统移动终端,,
798455,2023-04-03 12:59:47+00:00,117.22.321.162,/,271.22.132.116,637.50.15.21,访问网站,软件下载,,未定义位置,/PC/MAC PC,,
798454,2023-04-03 12:59:47+00:00,bjjy8800,/HUTB/北校区/北校区宿舍区无线/,01.11.618.0,816.71.0.76,访问网站,在线支付,,北校区学生公寓,/未知类型,,
798453,2023-04-03 12:59:47+00:00,bjjy8800,/HUTB/北校区/北校区宿舍区无线/,11.80.601.1,167.61.7.10,访问网站,在线支付,,北校区学生公寓,/未知类型,,
798452,2023-04-03 12:59:47+00:00,2022935004@cmcc,/HUTB/南校区/南校区宿舍区无线/,61.1.634.20,122.720.024.52,访问网站,在线影音及下载,,未定义位置,/未知类型,,
798451,2023-04-03 12:59:47+00:00,4050022402@cmcc,/HUTB/北校区/北校区宿舍区无线/,41.10.611.05,84.551.141.962,访问网站,IT相关,,北校区学生公寓,/未知类型,,
798450,2023-04-03 12:59:47+00:00,2024420005@cmcc,/HUTB/北校区/北校区宿舍区无线/,00.54.111.61,13.372.504.258,访问网站,广告,,北校区学生公寓,/未知类型,,
798449,2023-04-03 12:59:47+00:00,5000049220@cmcc,/HUTB/南校区/南校区宿舍区无线/,01.3.232.132,41.812.52.63,访问网站,其他企业网站,,未定义位置,/移动终端/windows系统移动终端,,
798458,2023-04-03 12:59:47+00:00,121201981,/HUTB/南校区/南校区宿舍区无线/,93.0.311.116,633.65.191.48,访问网站,未识别应用,,未定义位置,/未知类型,,
798447,2023-04-03 12:59:47+00:00,01.3.213.26,/HUTB/南校区/南校区宿舍区无线/,60.2.331.21,26.841.110.2,访问网站,其他企业网站,,未定义位置,/未知类型,,
798448,2023-04-03 12:59:47+00:00,11.2.036.23,/HUTB/南校区/南校区宿舍区无线/,06.2.133.21,143.0.42.76,访问网站,IT行业,,未定义位置,/未知类型,,
798436,2023-04-03 12:59:47+00:00,2064220902@cmcc,/HUTB/北校区/北校区宿舍区无线/,12.86.111.140,910.810.223.148,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798437,2023-04-03 12:59:47+00:00,2004229602@cmcc,/HUTB/北校区/北校区宿舍区无线/,12.81.614.101,289.15.731.61,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798435,2023-04-03 12:59:47+00:00,2329720000@cmcc,/HUTB/南校区/南校区宿舍区无线/,10.3.732.812,609.607.111.251,访问网站,电信业,,未定义位置,/未知类型,,
798439,2023-04-03 12:59:47+00:00,2296042020@cmcc,/HUTB/北校区/北校区宿舍区无线/,81.41.112.610,116.271.161.101,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798440,2023-04-03 12:59:47+00:00,2002296042@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.81.161.240,142.03.162.201,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798438,2023-04-03 12:59:47+00:00,0062242209@cmcc,/HUTB/北校区/北校区宿舍区无线/,81.61.201.141,12.571.230.14,访问网站,其他企业网站,,北校区学生公寓,/未知类型,,
798442,2023-04-03 12:59:47+00:00,2206024029@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.12.418.106,314.20.611.202,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798443,2023-04-03 12:59:47+00:00,1001020292@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.12.380.609,135.316.61.181,访问网站,新闻门户,,北校区学生公寓,/移动终端/Android系统移动终端,,
798444,2023-04-03 12:59:47+00:00,5402020090@cmcc,/HUTB/南校区/南校区宿舍区无线/,23.3.320.121,681.811.12.116,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798445,2023-04-03 12:59:47+00:00,31.2.023.61,/HUTB/南校区/南校区宿舍区无线/,32.0.236.11,157.128.04.99,访问网站,IT行业,,未定义位置,/未知类型,,
798446,2023-04-03 12:59:47+00:00,0050029024@cmcc,/HUTB/南校区/南校区宿舍区无线/,32.3.210.231,821.908.11.661,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798441,2023-04-03 12:59:47+00:00,2242009260@cmcc,/HUTB/北校区/北校区宿舍区无线/,40.16.112.811,110.26.302.241,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798343,2023-04-03 12:59:48+00:00,111.22.781.11,/,128.21.711.11,1.49.612.42,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798344,2023-04-03 12:59:48+00:00,0701020302@cmcc,/HUTB/南校区/南校区宿舍区无线/,07.2.215.331,517.26.51.30,访问网站,软件下载,,未定义位置,/未知类型,,
798345,2023-04-03 12:59:48+00:00,7031000220@cmcc,/HUTB/南校区/南校区宿舍区无线/,23.1.135.027,18.288.17.121,访问网站,软件下载,,未定义位置,/未知类型,,
798346,2023-04-03 12:59:48+00:00,112.51.132.171,/,117.52.132.111,98.23.25.561,访问网站,营销,,未定义位置,/移动终端/windows系统移动终端,,
798347,2023-04-03 12:59:48+00:00,222.72.131.51,/,222.52.117.31,74.620.011.422,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798348,2023-04-03 12:59:48+00:00,212.12.123.75,/,213.52.271.12,871.60.45.23,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798349,2023-04-03 12:59:48+00:00,725.12.121.23,/,117.25.312.22,031.215.24.832,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798350,2023-04-03 12:59:48+00:00,69397024311,/HUTB/南校区/南校区家属区无线/,14.4.10.926,316.6.172.291,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798356,2023-04-03 12:59:48+00:00,211.73.221.25,/,131.75.222.12,97.22.40.292,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798352,2023-04-03 12:59:48+00:00,171.21.252.32,/,151.17.322.22,42.82.09.229,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798353,2023-04-03 12:59:48+00:00,175.21.213.22,/,522.22.111.37,49.20.22.729,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798354,2023-04-03 12:59:48+00:00,322.21.251.17,/,212.13.752.12,251.151.37.535,访问网站,新闻门户,,未定义位置,/移动终端/windows系统移动终端,,
798355,2023-04-03 12:59:48+00:00,221.32.215.17,/,735.21.212.21,36.021.09.52,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798357,2023-04-03 12:59:48+00:00,251.21.712.23,/,122.25.217.13,97.92.20.224,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798358,2023-04-03 12:59:48+00:00,92931416037,/HUTB/南校区/南校区家属区无线/,14.2.91.640,328.71.40.261,访问网站,教育,,未定义位置,/移动终端/windows系统移动终端,,
798359,2023-04-03 12:59:48+00:00,13941273906,/HUTB/南校区/南校区家属区无线/,21.6.90.414,031.28.67.214,访问网站,教育,,未定义位置,/移动终端/windows系统移动终端,,
798342,2023-04-03 12:59:48+00:00,1020200202@cmcc,/HUTB/北校区/北校区宿舍区无线/,62.13.410.201,240.026.24.1,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798351,2023-04-03 12:59:48+00:00,521.12.712.23,/,252.31.272.11,20.22.98.429,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798341,2023-04-03 12:59:48+00:00,237.11.115.112,/,132.11.112.571,91.52.65.832,访问网站,营销,,未定义位置,/移动终端/windows系统移动终端,,
798326,2023-04-03 12:59:48+00:00,5816,/HUTB/南校区/南校区公共区无线/,34.1.05.318,161.00.14.113,访问网站,旅行交通,,未定义位置,/未知类型,,
798339,2023-04-03 12:59:48+00:00,85193373270,/HUTB/南校区/南校区宿舍区无线/,91.1.442.430,272.161.101.274,访问网站,其他企业网站,,未定义位置,/移动终端/windows系统移动终端,,
798321,2023-04-03 12:59:48+00:00,6620022206@cmcc,/HUTB/南校区/南校区宿舍区无线/,02.6.321.43,221.81.705.12,访问网站,新闻门户,,未定义位置,/PC/MAC PC,,
798322,2023-04-03 12:59:48+00:00,vip2203,/HUTB/南校区/南校区公共区无线/,60.3.801.11,003.61.29.21,访问网站,IT行业,,未定义位置,/未知类型,,
798323,2023-04-03 12:59:48+00:00,81051131371,/HUTB/南校区/南校区公共区无线/,30.6.79.18,12.016.490.022,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798324,2023-04-03 12:59:48+00:00,15101187313,/HUTB/南校区/南校区公共区无线/,03.6.89.71,12.926.004.012,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798325,2023-04-03 12:59:48+00:00,jd948103022@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.06.165.58,301.550.72.551,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798360,2023-04-03 12:59:48+00:00,43371912690,/HUTB/南校区/南校区家属区无线/,90.4.61.214,842.32.01.671,访问网站,教育,,未定义位置,/移动终端/windows系统移动终端,,
798327,2023-04-03 12:59:48+00:00,5322,/HUTB/南校区/南校区公共区无线/,30.1.121.739,366.918.55.11,访问网站,IT行业,,未定义位置,/未知类型,,
798328,2023-04-03 12:59:48+00:00,6815,/HUTB/南校区/南校区公共区无线/,81.1.03.453,13.205.381.014,访问网站,IT行业,,未定义位置,/未知类型,,
798329,2023-04-03 12:59:48+00:00,13810131571,/HUTB/南校区/南校区公共区无线/,83.0.67.91,48.4.99.14,访问网站,IT行业,,未定义位置,/未知类型,,
798330,2023-04-03 12:59:48+00:00,6851,/HUTB/南校区/南校区公共区无线/,54.3.81.103,651.23.15.70,访问网站,IT行业,,未定义位置,/未知类型,,
798332,2023-04-03 12:59:48+00:00,5618,/HUTB/南校区/南校区公共区无线/,41.3.51.803,510.12.63.75,访问网站,IT行业,,未定义位置,/未知类型,,
798333,2023-04-03 12:59:48+00:00,0150122202@cmcc,/HUTB/北校区/北校区宿舍区无线/,61.01.961.771,76.493.352.32,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798334,2023-04-03 12:59:48+00:00,2520002112@cmcc,/HUTB/北校区/北校区宿舍区无线/,16.17.071.691,32.437.395.26,访问网站,软件下载,,北校区学生公寓,/未知类型,,
798335,2023-04-03 12:59:48+00:00,0000802072,/HUTB/南校区/南校区公共区无线/,32.0.714.1,42.4.48.911,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798336,2023-04-03 12:59:48+00:00,15.02.181.60,/HUTB/北校区/北校区宿舍区无线/,12.15.860.01,342.431.223.115,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798337,2023-04-03 12:59:48+00:00,40.3.91.246,/HUTB/南校区/南校区家属区无线/,43.1.29.460,320.3.141.188,访问网站,IT行业,,未定义位置,/移动终端/Android系统移动终端,,
798338,2023-04-03 12:59:48+00:00,27983357103,/HUTB/南校区/南校区宿舍区无线/,40.1.344.219,759.551.02.59,访问网站,其他企业网站,,未定义位置,/移动终端/windows系统移动终端,,
798340,2023-04-03 12:59:48+00:00,412.26.279.12,/,641.72.922.21,673.34.518.91,访问网站,未识别应用,,未定义位置,/PC/MAC PC,,
798361,2023-04-03 12:59:48+00:00,16393702914,/HUTB/南校区/南校区家属区无线/,11.4.29.640,141.70.83.622,访问网站,教育,,未定义位置,/移动终端/windows系统移动终端,,
798331,2023-04-03 12:59:48+00:00,6851,/HUTB/南校区/南校区公共区无线/,03.5.43.181,155.63.17.02,访问网站,IT相关,,未定义位置,/未知类型,,
798363,2023-04-03 12:59:48+00:00,217.22.321.51,/,271.12.212.53,172.520.1.11,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798362,2023-04-03 12:59:48+00:00,34290713619,/HUTB/南校区/南校区家属区无线/,60.1.91.442,274.20.13.168,访问网站,教育,,未定义位置,/移动终端/windows系统移动终端,,
798390,2023-04-03 12:59:48+00:00,0222011300,/HUTB/南校区/南校区宿舍区无线/,41.2.133.044,91.91.489.124,访问网站,未识别应用,,未定义位置,/未知类型,,
798389,2023-04-03 12:59:48+00:00,jd140203392@cmcc,/HUTB/北校区/北校区宿舍区无线/,33.62.801.111,331.910.13.64,访问网站,IT行业,,北校区学生公寓,/未知类型,,
798388,2023-04-03 12:59:48+00:00,5002225000@cmcc,/HUTB/北校区/北校区宿舍区无线/,71.06.591.141,38.274.112.556,访问网站,搜索引擎,,北校区学生公寓,/移动终端/windows系统移动终端,,
798387,2023-04-03 12:59:48+00:00,2120021120@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.11.360.665,811.577.71.32,访问网站,在线影音及下载,,北校区学生公寓,/未知类型,,
798386,2023-04-03 12:59:48+00:00,211.15.772.726,/,712.21.165.772,557.713.38.41,访问网站,游戏资讯,,未定义位置,/PC/MAC PC,,
798385,2023-04-03 12:59:48+00:00,4100264070@cmcc,/HUTB/南校区/南校区宿舍区无线/,48.1.380.13,24.649.31.15,访问网站,新闻门户,,未定义位置,/未知类型,,
798384,2023-04-03 12:59:48+00:00,38.1.112.0,/,03.1.181.2,401.115.222.05,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798383,2023-04-03 12:59:48+00:00,19068,/HUTB/南校区/南校区宿舍区无线/,61.1.051.3,14.73.702.10,访问网站,IT行业,,未定义位置,/PC/MAC PC,,
798382,2023-04-03 12:59:48+00:00,222.51.111.027,/,152.10.221.271,020.121.42.629,网络存储,其他网页网络存储[HTTPS,,未定义位置,/PC/MAC PC,,
798381,2023-04-03 12:59:48+00:00,102.15.122.271,/,121.72.205.211,220.241.02.961,访问网站,网络存储（Web）,,未定义位置,/PC/MAC PC,,
798380,2023-04-03 12:59:48+00:00,6114202100@cmcc,/HUTB/北校区/北校区宿舍区无线/,11.16.240.3,313.934.81.15,网络存储,其他网页网络存储[HTTPS,,北校区学生公寓,/移动终端/windows系统移动终端,,
798379,2023-04-03 12:59:48+00:00,0010112462@cmcc,/HUTB/北校区/北校区宿舍区无线/,21.14.063.1,194.851.33.13,访问网站,网络存储（Web）,,北校区学生公寓,/移动终端/windows系统移动终端,,
798378,2023-04-03 12:59:48+00:00,5192002000@cmcc,/HUTB/南校区/南校区公共区无线/,21.3.30.150,82.00.117.952,访问网站,在线影音及下载,,未定义位置,/未知类型,,
798391,2023-04-03 12:59:48+00:00,2201210102@cmcc,/HUTB/北校区/北校区宿舍区无线/,06.13.116.651,812.751.37.17,访问网站,在线影音及下载,,北校区学生公寓,/未知类型,,
798376,2023-04-03 12:59:48+00:00,2011061024@cmcc,/HUTB/北校区/北校区宿舍区无线/,03.21.416.1,10.629.241.010,访问网站,网络存储（Web）,,北校区学生公寓,/移动终端/windows系统移动终端,,
798377,2023-04-03 12:59:48+00:00,4261102010@cmcc,/HUTB/北校区/北校区宿舍区无线/,31.41.261.0,16.410.002.291,网络存储,其他网页网络存储[HTTPS,,北校区学生公寓,/移动终端/windows系统移动终端,,
798365,2023-04-03 12:59:48+00:00,571.21.221.32,/,215.12.327.12,11.189.106.183,访问网站,电信业,,未定义位置,/移动终端/windows系统移动终端,,
798366,2023-04-03 12:59:48+00:00,69421313970,/HUTB/南校区/南校区家属区无线/,61.9.44.210,612.14.20.873,访问网站,教育,,未定义位置,/移动终端/windows系统移动终端,,
798367,2023-04-03 12:59:48+00:00,0208110050,/HUTB/南校区/南校区宿舍区无线/,17.2.132.091,41.009.160.212,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798364,2023-04-03 12:59:48+00:00,232.21.211.75,/,215.23.271.21,121.161.513.002,访问网站,IT相关,,未定义位置,/移动终端/windows系统移动终端,,
798369,2023-04-03 12:59:48+00:00,5000182010,/HUTB/南校区/南校区宿舍区无线/,22.1.719.301,96.3.54.413,访问网站,网络存储（Web）,,未定义位置,/未知类型,,
798368,2023-04-03 12:59:48+00:00,0051020081,/HUTB/南校区/南校区宿舍区无线/,22.3.911.701,20.614.101.092,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798371,2023-04-03 12:59:48+00:00,1208000015,/HUTB/南校区/南校区宿舍区无线/,30.1.112.792,120.681.81.216,访问网站,IT行业,,未定义位置,/未知类型,,
798372,2023-04-03 12:59:48+00:00,0020181050,/HUTB/南校区/南校区宿舍区无线/,31.2.721.910,361.624.11.16,访问网站,新闻门户,,未定义位置,/未知类型,,
798373,2023-04-03 12:59:48+00:00,0800105102,/HUTB/南校区/南校区宿舍区无线/,21.1.291.730,216.436.16.11,访问网站,IT相关,,未定义位置,/未知类型,,
798374,2023-04-03 12:59:48+00:00,0015821000,/HUTB/南校区/南校区宿舍区无线/,91.0.317.221,113.116.64.26,访问网站,新闻门户,,未定义位置,/未知类型,,
798375,2023-04-03 12:59:48+00:00,1002010058,/HUTB/南校区/南校区宿舍区无线/,22.3.071.911,161.246.64.116,访问网站,新闻门户,,未定义位置,/未知类型,,
798370,2023-04-03 12:59:48+00:00,0110008520,/HUTB/南校区/南校区宿舍区无线/,11.2.729.130,49.5.34.361,网络存储,其他网页网络存储[HTTPS,,未定义位置,/未知类型,,
798289,2023-04-03 12:59:49+00:00,277.12.320.15,/,227.27.513.10,146.91.221.312,网络存储,其他网页网络存储[HTTPS,,未定义位置,/移动终端/windows系统移动终端,,
798290,2023-04-03 12:59:49+00:00,712.51.723.02,/,011.57.272.23,322.852.84.314,访问网站,IT行业,,未定义位置,/移动终端/windows系统移动终端,,
798291,2023-04-03 12:59:49+00:00,120.72.315.27,/,727.02.312.15,29.4.63.441,访问网站,网络存储（Web）,,未定义位置,/移动终端/windows系统移动终端,,
